permno,fyearq,fqtr,apdedateq,datadateq,pdateq,fdateq,gvkey,revtq,req,epspiq,quickq,curratq,cashrratq,peq,roeq,roaq,niq,opepsq,oiadpq,oibdpq,piq,pbq,revtq_1o1,req_1o1,epspiq_1o1,quickq_1o1,curratq_1o1,cashrratq_1o1,peq_1o1,roeq_1o1,roaq_1o1,niq_1o1,opepsq_1o1,oiadpq_1o1,oibdpq_1o1,piq_1o1,pbq_1o1,revtq_1o1r,req_1o1r,epspiq_1o1r,quickq_1o1r,curratq_1o1r,cashrratq_1o1r,peq_1o1r,roeq_1o1r,roaq_1o1r,niq_1o1r,opepsq_1o1r,oiadpq_1o1r,oibdpq_1o1r,piq_1o1r,pbq_1o1r
10994.0,2000.0,2.0,,1999-12-31,,,012828,9.825,-34.849,0.09,1.457088214200335,1.6292134831460676,,27.790499447106523,0.4451389200448646,0.10191202434168513,2.713,0.09,2.957,3.944,2.933,2.9059789940258236,2.860999999999999,6.469000000000001,0.009999999999999995,0.003433243440100986,0.09295617320454719,,15.636297985728653,-1.6763835713046162,-0.03566049561925459,0.31800000000000006,0.009999999999999995,0.41900000000000004,0.8359999999999999,0.3719999999999999,1.2338948708711335,0.4108271108558299,-0.15656614550559078,0.125,0.002361800777460621,0.06050820562610415,,1.2864932373727522,-0.7901794952163266,-0.2592123458186235,0.13277661795407103,0.125,0.16509062253743112,0.26898326898326896,0.1452557594689574,0.7379382734303863
10812.0,2000.0,2.0,,2000-06-30,,,012840,69.261,171.987,0.35,2.874418368555524,2.874418368555524,,47.6863594119635,0.031877456550098895,0.04963404883449167,8.877,0.35,12.12,16.012,13.45,2.366867091792518,3.1670000000000016,-24.033999999999992,0.06999999999999995,-0.6429054896644257,-0.6429054896644257,,-9.992400714841715,0.00011427258646041355,0.007663704526876695,0.3600000000000012,0.06999999999999995,0.6359999999999992,0.4720000000000013,0.4469999999999992,-0.053930329965830914,0.04791660362513994,-0.12260931226756311,0.24999999999999978,-0.18278256867418174,-0.18278256867418174,,-0.17324229392021762,0.0035976426856711985,0.18259808570324765,0.04226840436773527,0.24999999999999978,0.0553814002089863,0.030373230373230475,0.03437668230408364,-0.02227791944964097
10908.0,2000.0,2.0,,2000-03-31,,,012845,67.973,5.234,-0.11,0.4485091689608512,1.0002799682702628,,-22.35500672043011,-0.13190027700831025,-0.026932126696832585,-0.744,-0.11,-0.741,0.706,-1.063,0.6020678733031675,11.533000000000001,-0.931,0.09999999999999999,-0.01736368875138483,-0.011926089920251348,,-10.910465082921364,0.12144044321329639,0.023395407289220814,0.685,0.09999999999999999,1.1,1.035,1.0650000000000002,0.02609231508664278,0.20434089298369962,-0.15101378751013783,-0.47619047619047616,-0.03727130366996001,-0.011782274788565528,,0.95333351290916,-0.47935619314205735,-0.4648629773059032,-0.47935619314205735,-0.47619047619047616,-0.5975013579576317,-3.145896656534954,-0.5004699248120301,0.04530108042680858
10909.0,2000.0,2.0,,2000-06-30,,,012850,93.502,223.222,-0.08,2.7586545824428264,2.7681406219641818,,-353.4157099119786,-0.0035188957158488344,-0.00702462786677671,-2.613,0.12,7.567,16.526,0.044,2.4826138444043586,10.719999999999999,55.408000000000015,-0.05,-0.5804962309015349,-0.6061632104041665,,267.70268215850587,-0.0009375226289909072,-0.0033983023409595086,-1.478,0.11,6.163,7.166,-0.384,0.23023636468462438,0.1294967505013167,0.33017507478517905,1.666666666666667,-0.1738454665125272,-0.1796409690761943,,-0.43100105483291984,0.36318757399460955,0.9371200452815645,1.3022026431718063,11.0,4.38960113960114,0.7655982905982908,-0.897196261682243,0.10221926242721668
10924.0,2000.0,2.0,,1999-12-31,,,012877,15.384,0.404,0.08,0.45373065726980233,1.1147540983606556,,35.50850785340314,0.04621550094517959,0.03588876362269823,0.382,0.08,0.935,1.35,0.707,1.2743564449455091,2.130000000000001,0.137,0.33,-0.07409785373663802,-0.1284449788286166,,54.540629577832554,0.0986476339091685,0.1496387636226982,1.565,-0.009999999999999995,0.75,0.5640000000000001,3.1719999999999997,-0.8905474012083372,0.1607062019013128,0.5131086142322097,-1.32,-0.14038243897691594,-0.10331810985495238,,-2.86571462538645,-1.8814346915263012,-1.315505614265479,-1.3229078613693999,-0.11111111111111105,4.054054054054054,0.717557251908397,-1.286815415821501,-0.41135656107336027
10942.0,2000.0,2.0,,2000-07-31,,,012884,292.07,393.92,0.33,3.5086400760796597,3.835021816961289,,269.86396340637873,0.006714620822882931,0.05646306197690064,51.703,0.4,59.921,,55.703,15.237345691146405,75.25999999999999,197.573,-0.24999999999999994,-0.5785152539375353,-0.45936431382400045,,139.59725631523477,-0.00047018078567598234,-0.02865113458060431,10.68,-0.17999999999999994,18.406999999999996,,10.867000000000004,4.149799578891855,0.3471242101379086,1.0062440475281007,-0.43103448275862066,-0.14154471930360946,-0.10696856310403535,,1.0716265071286593,-0.06544102555537212,-0.33661992639790705,0.26034175950076777,-0.31034482758620685,0.44339259045141377,,0.24237220090998313,0.37427574477505665
10935.0,2000.0,2.0,,2000-09-30,,,012898,34.584,40.685,0.46,1.2723357797052224,2.8895493419057443,,30.42828418230563,0.011625030435841247,0.05705399479936777,2.238,0.46,3.721,4.599,3.581,1.73605516749095,5.9040000000000035,5.545999999999999,0.13,-0.7419547570338343,-1.2749606164604081,,-15.489154550509667,0.004311868766556362,0.010696378905328034,0.565,0.13,0.839,0.8330000000000002,0.8540000000000001,-0.3925678201230043,0.20585774058577422,0.1578303309712854,0.39393939393939403,-0.36834545141387,-0.306149013739088,,-0.3373261875654272,0.5896039170945877,0.23073617352921905,0.33771667662881044,0.39393939393939403,0.29111727966689793,0.22118959107806702,0.31316464979831315,-0.18442336778625457
10972.0,2000.0,2.0,,2000-08-31,,,012904,24.309,31.661,-0.15,2.1230180198926294,4.449706604519538,,-13.297368421052632,-0.3289906347554631,-0.028675582799294143,-1.235,-0.15,-0.494,0.521,-1.843,0.381309789170614,1.5779999999999994,2.4269999999999996,-0.16999999999999998,-1.7163003971787938,-3.0667357873906465,,-237.13539659006676,-0.33908841253324085,-0.03216959131286418,-1.377,-0.16999999999999998,-1.714,-1.596,-2.055,-0.40078218691265177,0.06942061501913677,0.08301977149893958,-8.5,-0.4470325747266264,-0.4080036309054028,,-1.0594062078272604,-33.580498600342956,-9.207072961592349,-9.69718309859155,-8.5,-1.4049180327868853,-0.7538970240906944,-9.693396226415095,-0.512448917990155
10933.0,2000.0,2.0,,2000-06-30,,,012909,315.695,347.703,-2.44,,,,-58.27987430167598,-0.0008924279946310983,-0.026651023458856168,-17.9,-2.44,-8.881,-1.697,-23.866,1.5532182971931559,183.17,-40.64300000000003,-4.57,,,,-146.13296123993723,-0.0012328723882368633,-0.055412758875049706,-29.805,-4.57,-31.073,-25.253,-39.53,-0.9735889448209629,1.3821543105074512,-0.10465667214288299,-2.1455399061032865,,,,-1.6633787876188366,-3.62136199447752,-1.9266138872778522,-2.503569928601428,-2.1455399061032865,-1.4001892573900505,-1.0720410935642724,-2.523621041879469,-0.3853040028668411
10987.0,2000.0,2.0,,2000-06-30,,,012913,2.182,-43.055,-0.15,0.7120614490346688,0.7120614490346688,,-13.043824701195222,-0.6275,-1.3245382585751975,-2.51,-0.15,-2.479,,-2.504,17.277044854881268,-1.8210000000000002,-4.796999999999997,-0.16,-0.888654297386599,-0.888654297386599,,-303.06687157619524,-0.6460423268447261,-1.3499068965964438,-2.67,-0.16,-2.69,,-2.67,9.919555160890464,-0.45490881838621033,0.12538554027915727,-16.0,-0.5551605894884023,-0.5551605894884023,,-1.0449751316033071,-34.84149169921875,-53.21164248021107,-16.6875,-16.0,-12.748815165876778,,-16.08433734939759,1.3482254917723115
10443.0,2000.0,2.0,,2000-03-31,,,012926,21.566,57.744,0.15,0.8616026289180991,0.9016683518705764,,142.1492985971944,0.0011050519031141869,0.006849503102179761,0.499,0.15,1.655,4.477,0.818,0.9736520617141602,0.5500000000000007,4.098999999999997,-0.43999999999999995,0.19759965549308522,0.20229401005059255,,103.29110788814793,-0.0027607325959406333,-0.021731109599072478,-1.5459999999999998,-0.43999999999999995,-2.213,-1.835,-2.534,-0.13693883721249445,0.026170536733917116,0.07640973063659229,-0.7457627118644068,0.2975885099939244,0.28924997380396067,,2.6581553593564773,-0.7141454979230294,-0.7603444273999187,-0.7559902200488997,-0.7457627118644068,-0.5721302998965874,-0.29071609632446127,-0.7559665871121719,-0.12330268269336697
10984.0,2000.0,2.0,,2000-01-31,,,012944,17.346,0.554,-0.08,1.103876519116473,2.280315798811319,,-60.54951584507043,-0.013643085006567836,-0.035482258870564706,-0.284,-0.08,1.397,1.936,-0.45,2.148433595702149,-0.5760000000000005,2.499,0.06999999999999999,0.2516807464918066,0.2971432151872684,,-19.17832408879803,0.0012307175756895578,0.06588013894959874,0.2740000000000001,0.06999999999999999,0.995,0.952,0.436,-2.0450496013914026,-0.03213927017073992,-1.2848329048843188,-0.4666666666666667,0.29533207577017007,0.14983225244283505,,0.4635671169876403,-0.0827439767929723,-0.6499465321102889,-0.4910394265232976,-0.4666666666666667,2.4751243781094527,0.967479674796748,-0.49209932279909707,-0.4876732552091301
10032.0,2000.0,2.0,,2000-03-31,,,012945,161.994,112.409,0.53,1.2064052504776936,2.3211452189083657,,126.88101475620188,0.0021068327179158647,0.05531044108775624,9.352,0.53,15.102,18.453,15.586,7.017844891827634,42.82899999999999,33.15700000000001,0.17000000000000004,-0.6021793019598713,-0.2922411245509311,,59.463031039726786,-0.005954781229680106,-0.0036293206691454666,3.088,0.17000000000000004,4.961,5.8759999999999994,5.159000000000001,3.0442449934479128,0.35940922250660834,0.41837429970221596,0.4722222222222223,-0.3329561236980981,-0.11182469261858019,,0.8820054792768248,-0.7386586939524514,-0.061576778747675864,0.4929757343550447,0.4722222222222223,0.4892022482989844,0.4672020354615567,0.4947731850004795,0.7661176442774817
10657.0,2000.0,2.0,,2000-03-31,,,013025,262.373,-60.166,0.41,1.1165165005064774,1.1481757921487088,,60.867631360455476,0.0134896,-0.1382063177220792,8.431,0.41,18.263,,13.382,-8.412291198793502,8.884999999999991,43.00800000000001,0.12999999999999995,0.16785842143414764,0.16877027754892393,,-6.922735555980424,-0.0029700516584451383,-0.051334085987323225,2.291999999999999,0.12999999999999995,4.782000000000002,,3.401,-2.523190734644749,0.035050968882156086,-0.41684920619535937,0.46428571428571397,0.17694301575789284,0.1723191007535716,,-0.10211975345278734,-0.18044438121029494,0.5909147832653803,0.37335070858445984,0.46428571428571397,0.3547214598323567,,0.3407474200981866,0.4284509578339255
10999.0,2000.0,2.0,,1999-12-31,,,013067,169.17,-42.226,0.62,0.9206410318109631,2.1286972424082005,,42.59262742718447,0.018109475515670426,0.0936881760367476,12.36,0.62,22.316,23.836,22.439,3.9904255762656624,-29.209000000000003,-11.642,-0.4600000000000001,0.28247604298217155,0.12083857760483951,,37.16652945421149,-0.38928837394669513,-0.044426939962289094,-1.404,-0.4800000000000001,-1.2930000000000028,-1.6030000000000015,0.7459999999999987,3.2409994253063625,-0.1472383669642452,0.3806565524457233,-0.42592592592592593,0.44263795088569946,0.06018281053496044,,6.849586874276038,-0.9555484263366409,-0.3216660221506743,-0.10200523103748915,-0.4363636363636364,-0.05476724977762726,-0.06301348323440392,0.03438897340155811,4.32464148890152
10838.0,2000.0,2.0,,2000-06-30,,,013184,0.221,-65.405,0.0,1.7989556135770233,1.7989556135770233,,-3392.916666666667,-0.0026574394463667822,-0.0006726457399103139,-0.003,-0.08,-0.824,-0.747,-0.762,2.2822309417040363,-0.10400000000000001,-9.991,0.35,-4.87550832404481,-4.879406959522393,,-3387.188336460288,0.6635925605536332,0.27867745908189256,2.662,0.26,5.43,5.449,1.8239999999999998,0.6820212980981661,-0.32000000000000006,0.1802973977695168,-1.0,-0.7304718955125546,-0.7306292382472233,,591.3046585003713,-0.9960113479229017,-0.9975921049310528,-0.998874296435272,-0.7647058823529411,-0.868244323632875,-0.8794383473208521,-0.7053364269141531,0.42620746651752284
10170.0,2000.0,2.0,,2000-06-30,,,013187,10.222,0.409,0.11,0.6288095238095238,0.6888095238095238,,11.795681818181817,0.15229853975121688,0.030349851009822317,0.275,0.12,0.537,1.067,0.275,0.3579971857410882,0.0779999999999994,-1.289,0.19,-0.3890680833415189,-0.3895769075450486,,26.61789684408855,0.2891628056791947,0.04902968066526172,0.468,0.2,0.375,0.44899999999999995,0.468,0.08112073394085595,0.0076892744479495345,-0.759128386336867,-2.375,-0.38223464256227135,-0.36125909619958496,,-1.795811003791603,-2.1127706616375748,-2.6247391742667583,-2.4248704663212437,-2.5,2.314814814814815,0.7265372168284789,-2.4248704663212437,0.29298531317276844
10362.0,2000.0,2.0,,2000-06-30,,,013193,106.173,-26.188,0.21,2.7852078805799994,2.8003135131283625,,37.792682926829265,0.028941176470588238,0.03265554722638682,2.091,0.21,4.787,6.365,3.227,1.2342371187155419,-0.49099999999999966,8.953,-0.12000000000000002,0.614167332894028,0.6164435328873585,,-1.583538933360309,0.010069309932025917,-0.023145183340050078,-1.2849999999999997,-0.12000000000000002,-1.7119999999999997,-1.428,-2.2180000000000004,-0.9631664286264312,-0.004603240081001991,-0.2547736262485416,-0.36363636363636365,0.28289077030304455,0.282271169284231,,-0.040215613854037824,0.5335619511430165,-0.4147828013200149,-0.380627962085308,-0.36363636363636365,-0.26342514232958913,-0.1832413704606698,-0.40734618916437104,-0.43832023016049926
10928.0,2000.0,2.0,,2000-06-30,,,013282,6.293,-138.1,-0.05,5.210253082414017,5.396928401470906,,-219.10221536735838,-0.013629788885902832,-0.14971870014274916,-1.783,-0.05,-1.704,-1.255,-1.783,32.803698883197576,5.668,-23.566999999999993,0.2,-1.5059926300898807,-1.5625352717439362,,-181.47005133573782,0.0727275444474305,0.45689894691607436,5.807,0.16999999999999998,4.8950000000000005,4.885,5.807,9.975364084604227,9.0688,0.2057660237660761,-0.8,-0.22423131829231846,-0.22451949533952253,,4.822206110264002,-0.8421698730171208,-0.7531909912798317,-0.7650856389986824,-0.7727272727272727,-0.7417790574329444,-0.7956026058631922,-0.7650856389986824,0.4369729186387654
10128.0,2000.0,2.0,,1999-12-31,,,013410,23.07,0.034,0.09,1.4243262411347517,2.576595744680851,,41.404296875,0.04725869839552912,0.02726498153933541,0.768,0.09,1.6,2.106,1.269,1.3725181284530388,5.6320000000000014,-0.484,-0.08000000000000002,0.25265283462599,0.4951399387883031,,-7.112994791666665,0.030988660968793717,-0.03768882908422117,-0.132,-0.08000000000000002,-0.18499999999999983,0.09799999999999986,-0.20600000000000018,-1.778864846431488,0.3229728179837139,-0.9343629343629344,-0.47058823529411775,0.2156341803291586,0.23788155260687005,,-0.14660741659975174,1.9046459547703463,-0.580240461989965,-0.14666666666666672,-0.47058823529411775,-0.10364145658263302,0.04880478087649398,-0.13966101694915267,-0.5644711736429525
10346.0,2000.0,2.0,,1999-12-31,,,013758,2.598,-4.672,-0.68,0.5316267418193206,0.5316267418193206,,-62.24624936429903,-0.005376091135635457,-0.31052271411275467,-5.899,-0.74,-7.037,-5.534,-6.947,19.328874295941464,2.598,,-0.78,,,,-151.9843079159169,-0.013852825829513008,-0.35153636426442303,-6.548,-0.72,-6.736,-5.233,-6.76,15.110724082281727,inf,,-7.8,,,,-1.6936438158899394,-1.6342172227613094,-8.571204049491879,-10.089368258859784,36.0,22.37873754152824,17.385382059800666,36.149732620320854,3.582310566690656
10822.0,2000.0,2.0,,2000-06-30,,,014192,42.279,27.46,-0.06,,,,-95.02264492753622,-0.044160000000000005,-0.007994728114069712,-1.104,-0.06,-1.559,-0.725,-1.926,0.7774829725262916,13.049000000000003,3.1950000000000003,-0.15,,,,-162.18340805663905,-0.09712152105024899,-0.025155341314974676,-2.9320000000000004,-0.15,-4.197,-4.295,-4.272,-0.3750369058098423,0.446424905918577,0.13167113125901508,-1.6666666666666665,,,,-2.4148535618166607,-1.8338129102844638,-1.465876598957904,-1.6039387308533917,-1.6666666666666665,-1.590978013646702,-1.2030812324929971,-1.8209718670076724,-0.3254060193315488
10574.0,2000.0,2.0,,2000-06-30,,,014285,4.594,-77.156,-0.01,2.1988807576409815,2.50990099009901,,-637.8736263736263,-0.002519031141868512,-0.010367416690401594,-0.182,-0.01,-0.101,0.032,-0.039,6.613101680432925,-0.1559999999999997,-0.8210000000000122,0.04,0.6918677706279943,0.747996228194248,,-581.8028299134493,0.04770319108035371,0.0492946741226924,0.27,0.04,-0.043000000000000003,0.0,0.258,3.2678007300633363,-0.032842105263157784,0.010755223685072535,-0.8,0.4590987447290207,0.42453839978592467,,10.376218399655897,-0.9498423002725296,-0.8262310866228264,-0.5973451327433629,-0.8,0.7413793103448276,0.0,-0.8686868686868687,0.9768331096496148
10180.0,2000.0,2.0,,2000-06-30,,,014304,18.32,18.976,0.11,3.3979534622932435,5.92654892066162,,69.12239583333333,0.03466451732903466,0.05404469080200937,2.184,0.11,3.977,4.807,3.55,3.7356985103065994,2.2310000000000016,7.515999999999998,0.020000000000000004,1.7286154831991665,2.8739356802435014,,25.221481654228853,-0.06840621159350604,-0.002690735814526904,0.5090000000000001,0.020000000000000004,1.029,0.9610000000000003,0.7829999999999999,1.2449614154991613,0.13866616943253174,0.6558464223385687,0.22222222222222232,1.0355095881405982,0.9414673441729082,,0.5745092585391656,-0.663682233633124,-0.047426025941658345,0.3038805970149254,0.22222222222222232,0.34905020352781535,0.249869994799792,0.28297795446331775,0.4998365415983057
10901.0,2000.0,2.0,,2000-06-30,,,014401,11.038,37.02,0.28,,,,37.007493188010905,0.006657596371882086,0.01982712047541869,0.734,0.28,0.938,1.135,0.938,0.7337520259319287,-2.158999999999999,-0.23499999999999943,-0.25,,,,4.947710579315256,0.0015641707663457535,-0.019684354494384017,-0.738,-0.25,-1.204,-1.099,-1.204,-0.5329772721488656,-0.16359778737591868,-0.006307878137162826,-0.4716981132075472,,,,0.15432763970062835,0.3070960268165237,-0.4981933605219271,-0.5013586956521738,-0.4716981132075472,-0.5620915032679739,-0.49194270367054604,-0.5620915032679739,-0.42075072626517185
10453.0,2000.0,2.0,,2000-06-30,,,014425,0.593,10.354,0.03,,,,275.68,0.0015625,0.003993131813281156,0.1,0.03,0.1,0.124,0.1,1.1008265782853492,-1.045,2.6679999999999993,-0.22,,,,245.55739032620923,-0.01372801330287557,-0.03423685012531006,-0.789,-0.22,-0.802,-0.802,-0.789,-0.05076024548690494,-0.6379731379731379,0.34712464220660944,-0.88,,,,8.151929496993914,-0.89781245606018,-0.8955497331990552,-0.8875140607424072,-0.88,-0.8891352549889135,-0.8660907127429806,-0.8875140607424072,-0.04407852229554832
10114.0,2000.0,2.0,,2000-02-29,,,014524,65.942,-192.423,-0.34,0.974479331019249,1.0694304196907543,,-14.624767798798484,-0.7686176970847671,-1.245553002953726,-18.976,-0.34,-16.108,-12.832,-19.434,18.21592344929439,-69.71400000000001,-7.536000000000001,-0.6100000000000001,-0.03327794091122249,-0.04212029746780699,,-43.65315536766901,-1.0065133770847672,-2.3273589931191263,-33.495999999999995,-0.6100000000000001,-32.406,-32.003,-34.516000000000005,-13.187160107552575,-0.5139028129975822,0.04076003180320953,-2.2592592592592595,-0.0330217819688613,-0.037893275419297434,,-1.5038091683219015,-4.230902289124238,-2.1513644907468947,-2.306887052341598,-2.2592592592592595,-1.9883421278684503,-1.6693443221532522,-2.2885558944437077,-0.4199320134814377
10119.0,2000.0,2.0,,2000-06-30,,,014830,218.234,284.609,0.06,,,,270.37288306451615,0.0199949609473419,0.007091721987340705,4.96,0.06,3.423,6.429,2.463,1.9174093196093263,6.444000000000017,-22.942000000000007,-0.32,,,,221.28098682176793,-0.07620080238355656,-0.035839655355772576,-27.963,-0.32,-47.275999999999996,-47.504999999999995,-45.371,-0.19017340247706294,0.030426365739647743,-0.07459575810190833,-0.8421052631578947,,,,4.507485018048273,-0.7921430190375189,-0.8348126143109103,-0.8493454423958935,-0.8421052631578947,-0.9324838754216059,-0.8807987540327067,-0.9485094284400217,-0.0902329481467764
10753.0,2000.0,2.0,,2000-06-30,,,016936,144.728,-394.999,-1.6,,,,-0.39051208168105844,-138.15296,-3.289205826781221,-53.966,-1.51,-44.773,,-53.931,1.2844746144938135,-14.664999999999992,-349.545,-2.0700000000000003,,,,-33.04405665248076,-138.22215056117392,-3.3333344245731724,-70.322,-1.98,-73.259,,-77.725,-0.15648052035256188,-0.09200529508824096,7.690082280987372,-4.404255319148937,,,,-1.0119592554748336,-1997.7024064563461,-75.53683079368426,-4.2994619711420885,-4.212765957446809,-2.5717545460928175,,-3.2665798100361436,-0.10859499825388019
10290.0,2000.0,2.0,,2000-06-30,,,016955,198.934,401.19,0.37,,,,44.90658570761326,0.038155491200712856,0.019736538869274237,10.705,0.37,13.74,14.636,12.122,0.8863005743047041,-2.3760000000000048,10.663999999999987,-0.16000000000000003,,,,6.150735021003754,0.0012465084523487907,-0.00888634799918522,-4.805999999999999,-0.16000000000000003,-7.197999999999999,-7.158000000000001,-7.260000000000002,-0.22300375538902695,-0.011802692365009193,0.02730676062541293,-0.30188679245283023,,,,0.1587046836035233,0.03377249546125838,-0.3104630235246254,-0.3098446263941719,-0.30188679245283023,-0.34377686503008875,-0.3284390199137378,-0.37457434733257666,-0.2010302758401712
10395.0,2000.0,2.0,,2000-06-30,,,017074,27.816,94.621,0.21,,,,43.371134020618555,0.021555555555555557,0.013002099995531929,1.746,0.21,3.517,3.759,3.11,0.5639158214556991,3.155999999999999,-7.462000000000003,-0.020000000000000018,,,,-21.732118431627185,0.012946666666666667,-0.0006699404347456014,-0.19100000000000006,-0.020000000000000018,0.9739999999999998,0.8500000000000001,0.8460000000000001,-0.32617847821396984,0.12798053527980535,-0.07309738154247036,-0.08695652173913049,,,,-0.33381002658151426,1.503871966959215,-0.04900076460145475,-0.0986060918946825,-0.08695652173913049,0.3830121903263861,0.2921966311447233,0.3736749116607774,-0.36645384464884334
10388.0,2000.0,2.0,,2000-06-30,,,017243,38.065,163.229,0.72,,,,21.046495119787046,0.05314373077418998,0.025637350913231112,11.27,0.72,16.433,,14.688,0.5397249426584629,-48.97200000000001,-50.845999999999975,1.26,,,,51.79377884412722,0.06716671152504015,0.05206424837996887,19.795,1.26,23.27,,26.238,-0.2728303717053695,-0.5626572607052174,-0.2375148896414807,-2.333333333333333,,,,-1.6844993303628382,-4.789759946077657,-1.9701233731844454,-2.3219941348973605,-2.333333333333333,-3.403539564136317,,-2.2716883116883118,-0.33576836786671493
10085.0,2000.0,2.0,,2000-06-30,,,017254,263.195,240.721,-0.36,,,,-17.967645759717314,-0.3942748299319728,-0.04132080568270585,-16.98,0.14,47.993,52.834,10.632,0.742437599012973,11.805999999999983,-154.39999999999998,0.24,,,,27.89808866297976,-0.35778745252364785,0.007669392758827005,10.864999999999998,-0.09999999999999998,14.889000000000003,15.377000000000002,-7.921999999999999,-1.560637916781398,0.04696307316549242,-0.39076637283262594,-0.4,,,,-0.6082555749761229,9.80578704026053,-0.1565495344539175,-0.39019572634225175,-0.41666666666666663,0.44976437892701804,0.4105240675975119,-0.42696992562250724,-0.6776321080566508
10568.0,2000.0,3.0,,2001-01-31,,,001082,27.404,17.889,-0.26,1.6081846673095468,1.7154050144648025,,-15.481870229007635,-0.04619283746556474,-0.03499398958194204,-0.786,-0.29,-0.191,0.495,-1.405,0.5417724055028718,-2.683,1.2409999999999997,0.78,0.6515721929751699,0.3709975958374505,,-12.103829466351488,0.20213369314668014,0.10802434610212004,2.256,-0.20999999999999996,-1.136,-1.057,-1.07,0.058650637754869894,-0.08917472662611758,0.07454348870735217,-0.75,0.6811244996868162,0.2759562247999503,,3.5830915956248752,-0.8139834783191426,-0.7553181596292219,-0.7416173570019724,2.6249999999999996,-1.2021164021164021,-0.6810567010309279,3.1940298507462686,0.1213992862053408
10656.0,2000.0,3.0,,2000-03-31,,,001094,55.476,34.885,0.34,2.0006371165923365,3.398561936834441,,26.747947851279573,0.025567901234567904,0.0324120445724302,2.071,0.34,3.328,3.534,3.384,0.8669556779767122,10.055999999999997,4.291999999999998,0.09000000000000002,-0.1014145624940852,0.008113857864151974,,-19.53322620704363,0.013771590940903113,0.006883957472954415,0.42500000000000027,0.09000000000000002,1.303,1.3659999999999997,0.8620000000000001,-0.3284186080514071,0.22140026420079262,0.14029353119994759,0.3600000000000001,-0.048245513420565045,0.002393152077591054,,-0.42205554643942256,1.1674490241494535,0.26966209595452906,0.2582017010935602,0.3600000000000001,0.6434567901234567,0.6300738007380071,0.34179222839016665,-0.2747412353520222
10123.0,2000.0,3.0,,2000-09-30,,,001095,57.543,135.613,-0.18,0.9595808994730606,0.9595808994730606,,-56.13337608207758,-0.062380000000000005,-0.03393444852441181,-6.238,-0.09,1.68,5.011,-5.798,1.9048551611587108,1.472999999999999,154.758,-0.06999999999999999,-0.24723236056358777,-0.24723236056358777,,58.634127926474,-0.03769624107810045,0.09729933137318257,-2.4960000000000004,0.020000000000000004,-1.7420000000000002,-6.412,0.4189999999999996,-13.156518199295805,0.02627073301230598,-8.083468268477409,0.6363636363636362,-0.20486380847031782,-0.20486380847031782,,-0.5108948602916819,1.5271677704102085,-0.7414198649852815,0.6670229823623732,-0.18181818181818188,-0.5090590298071304,-0.5613236452770726,-0.06739585008846705,-0.8735271269378302
10752.0,2000.0,3.0,,2000-06-30,,,001115,63.27,-44.641,0.22,0.9126180188830213,1.144159065450472,,109.50359555458704,0.00796701388888889,0.04007895265460834,4.589,0.27,9.497,,8.374,4.3887894217416745,-12.350000000000001,-0.44200000000000017,0.86,0.1572737789943649,0.029431882125334097,,120.7670471967847,0.2593629710827058,0.16070628048634722,17.803,0.53,25.262,,25.162,3.030109347981359,-0.16331658291457285,0.01000022624946273,-1.34375,0.20821470620805727,0.026402767031787233,,-10.72202829409238,-1.0316910978912306,-1.3322543355226588,-1.3472831845012865,-2.0384615384615383,-1.6024104027909927,,-1.4988086728615677,2.230186050786154
10779.0,2000.0,3.0,,2000-09-30,,,001117,5.958,-17.352,-0.06,0.7436536365052173,2.2105591029434666,,-28.21742424242424,-0.10775510204081633,-0.04531722054380665,-0.33,-0.06,-0.232,,-0.33,1.2787352375720955,0.8380000000000001,-2.6099999999999994,0.0,-0.014194580501792564,-0.16920316465787444,,4.700505050505061,-0.028637516192741408,-0.010400691035224473,-0.03300000000000003,0.0,0.06499999999999997,,-0.03300000000000003,0.12935538805410807,0.1636718749999999,0.17704517704517708,0.0,-0.018730110044794412,-0.0711008687554413,,-0.14279467607686736,0.3619614512471656,0.29787298971589005,0.11111111111111116,0.0,-0.21885521885521875,,0.11111111111111116,0.11254363656049438
10137.0,2000.0,3.0,,2000-09-30,,,001279,1058.458,915.779,0.69,0.48232396661312954,0.5743922105108404,0.012977711512303456,54.518450649602485,0.0530451809568709,0.043251279562449486,77.355,0.69,167.075,225.892,114.123,2.4597665969476856,317.09900000000005,-3.5090000000000146,0.05999999999999994,0.12454867445527812,0.09333619789906733,-0.006450546263148265,8.510667556754306,-0.022260747532171776,0.0005551130768642887,0.8430000000000035,0.05999999999999994,6.387999999999977,-0.3540000000000134,-5.8999999999999915,0.41079979755000995,0.42772664795328574,-0.003817084526285597,0.09523809523809512,0.34811983159621573,0.19402355537003224,-0.3320187706845621,0.18498321337454904,-0.2956041838779109,0.01300147349415326,0.011017879548306242,0.09523809523809512,0.0397543049531075,-0.001564668546626291,-0.049157244861401495,0.20049119276640837
